,returns,lengths,speeds,action_probs,loss
129,41.87730269284369,43.875,29.978432722800456,[0. 0. 1. 0. 0.],1.2509898
130,31.295239453404612,32.875,29.971066748271888,[0. 0. 1. 0. 0.],1.2509898
131,45.90358224222962,48.125,29.9953125,[0. 0. 1. 0. 0.],1.2509898
132,37.31146427779166,39.125,29.981610576923075,[0. 0. 1. 0. 0.],1.2509898
133,36.134681743895776,37.875,29.97637534029038,[0. 0. 1. 0. 0.],1.2509898
134,38.81444746733996,40.875,29.973941462034134,[0. 0. 1. 0. 0.],1.2509898
135,38.25584754661122,40.125,29.97229549963925,[0. 0. 1. 0. 0.],1.2509898
136,38.970955819271225,40.75,29.954272274235265,[0. 0. 1. 0. 0.],1.2509898
137,49.35770174356881,51.625,29.988737128146454,[0. 0. 1. 0. 0.],1.2509898
138,44.205603170967066,46.375,29.99002659574468,[0. 0. 1. 0. 0.],1.2509898
139,43.24900366668251,45.375,29.97964097323712,[0. 0. 1. 0. 0.],1.2509898
140,37.40515310216678,39.25,29.974164404674273,[0. 0. 1. 0. 0.],1.2509898
141,42.735541586029576,44.75,29.978718412514212,[0. 0. 1. 0. 0.],1.2509898
142,44.3582291163205,46.5,29.980380373303166,[0. 0. 1. 0. 0.],1.2509898
143,39.81050233182687,41.75,29.971159136002886,[0. 0. 1. 0. 0.],1.2509898
144,44.088612499561265,46.25,29.982756696428574,[0. 0. 1. 0. 0.],1.2509898
145,41.87432991040272,43.75,29.969380063389814,[0. 0. 1. 0. 0.],1.2509898
146,34.94724657706939,36.625,29.964783221239284,[0. 0. 1. 0. 0.],1.2509898
147,38.20065762366673,40.0,29.96172340029762,[0. 0. 1. 0. 0.],1.2509898
148,32.87510056451572,34.5,29.98611111111111,[0. 0. 1. 0. 0.],1.2509898
149,46.37626943260764,48.625,29.99366554054054,[0. 0. 1. 0. 0.],1.2509898
150,31.826023256277804,33.375,29.96564316860465,[0. 0. 1. 0. 0.],1.2509898
151,39.58156749060109,41.5,29.969430179195804,[0. 0. 1. 0. 0.],1.2509898
152,47.800721367404776,50.125,29.981231398809523,[0. 0. 1. 0. 0.],1.2509898
153,31.295239453404612,32.875,29.989809782608695,[0. 0. 1. 0. 0.],1.2509898
154,41.2688356651602,43.25,29.96698612189441,[0. 0. 1. 0. 0.],1.2509898
155,48.149681982800445,50.5,30.0,[0. 0. 1. 0. 0.],1.2509898
156,33.47519500466318,35.125,29.971249029503106,[0. 0. 1. 0. 0.],1.2509898
157,36.37774095700007,38.125,29.968816773504273,[0. 0. 1. 0. 0.],1.2509898
158,42.41394495807131,44.5,29.976671006944443,[0. 0. 1. 0. 0.],1.2509898
159,35.62419610323255,37.375,29.970455473856212,[0. 0. 1. 0. 0.],1.2509898
160,34.55482063278466,36.25,29.96841196649737,[0. 0. 1. 0. 0.],1.2509898
161,37.482008188182476,39.375,29.986800309065934,[0. 0. 1. 0. 0.],1.2509898
162,36.554455000173604,38.375,29.99366554054054,[0. 0. 1. 0. 0.],1.2509898
163,38.35299713728814,40.25,29.97982486263736,[0. 0. 1. 0. 0.],1.2509898
164,47.60233850361131,49.875,29.98642113095238,[0. 0. 1. 0. 0.],1.2509898
165,46.65795523479175,48.875,30.0,[0. 0. 1. 0. 0.],1.2509898
166,39.75579172724851,41.625,29.993106617647058,[0. 0. 1. 0. 0.],1.2509898
167,39.95723643550011,41.875,29.968747777382646,[0. 0. 1. 0. 0.],1.2509898
168,40.727530973555865,42.625,29.966395406668312,[0. 0. 1. 0. 0.],1.2509898
169,36.25621317922229,38.0,30.0,[0. 0. 1. 0. 0.],1.2509898
170,35.87711136792454,37.625,29.964341085271315,[0. 0. 1. 0. 0.],1.2509898
171,42.375428487290996,44.375,29.989809782608695,[0. 0. 1. 0. 0.],1.2509898
172,38.86611906300731,40.75,29.979906384698275,[0. 0. 1. 0. 0.],1.2509898
