,returns,lengths,speeds,action_probs,actor_loss,critic_loss
134,62.570382892406755,69.625,26.591362761577606,[0.03590664 0.         0.2567325  0.38061041 0.32675045],-0.056423023,0.13078734
135,65.31450969177791,71.5,26.32479694626955,[0.06643357 0.         0.17657343 0.33391608 0.42307692],-0.058410283,0.15338534
136,54.96728746955571,59.75,27.11988322125579,[0.06276151 0.         0.20711297 0.36610879 0.36401674],-0.06442885,0.17375273
137,73.57419509322244,81.0,25.55455565766546,[0.0941358  0.         0.20216049 0.31481481 0.38888889],-0.06343165,0.16026725
138,89.36586175988907,99.25,24.246146888188594,[0.10201511 0.         0.1675063  0.23299748 0.49748111],-0.054583095,0.099201165
139,58.213815247333486,62.75,27.4618493913829,[0.05179283 0.         0.13944223 0.52390438 0.28486056],-0.054729253,0.12057567
140,41.467653102166786,44.125,28.192376416810266,[0.00849858 0.         0.25212465 0.50424929 0.23512748],-0.08516167,0.22433883
141,60.55703010960468,66.125,26.830779191598918,[0.07372401 0.         0.25708885 0.39697543 0.27221172],-0.056839533,0.09404003
142,78.52512070254906,88.875,25.046178727211334,[0.06891702 0.00140647 0.42897328 0.24331927 0.25738397],-0.053852547,0.10273604
143,76.54242180647654,86.875,25.255560163465038,[0.13093525 0.0028777  0.41007194 0.24892086 0.20719424],-0.054866366,0.13327712
144,92.21052949625741,106.5,23.584703692953294,[0.10798122 0.00117371 0.45774648 0.20070423 0.23239437],-0.0753779,0.18936568
145,47.28325969177796,50.5,28.265790435043744,[0.04207921 0.         0.19059406 0.60148515 0.16584158],-0.07689774,0.20014161
146,47.76442587658509,54.0,27.677107594822157,[0.00462963 0.06018519 0.30555556 0.4375     0.19212963],-0.063461944,0.14289236
147,59.06798191400017,64.625,26.715625726791814,[0.07930368 0.03675048 0.21856867 0.37524178 0.2901354 ],-0.064070605,0.1422113
148,49.508655380190866,54.25,27.736028571103923,[0.03686636 0.         0.29032258 0.47926267 0.19354839],-0.07494059,0.18240598
149,46.283990957000086,49.5,27.84427779662433,[0.0530303  0.         0.21969697 0.51515152 0.21212121],-0.061058287,0.1467604
150,85.08484364811324,95.5,24.580197972844086,[0.09162304 0.         0.32460733 0.2421466  0.34162304],-0.06263874,0.1452147
151,49.16504648208743,54.5,27.996381353743285,[0.0412844  0.01146789 0.2293578  0.49770642 0.22018349],-0.061721683,0.12826636
152,57.40515310216682,62.375,27.371973688298034,[0.05611222 0.         0.30460922 0.42084168 0.21843687],-0.06642281,0.13879767
153,39.15204651255563,41.75,28.722677588072756,[0.0508982  0.01197605 0.12275449 0.59281437 0.22155689],-0.08508093,0.22657873
154,71.97955617386535,81.25,25.58522355526879,[0.08153846 0.04307692 0.25230769 0.25846154 0.36461538],-0.08051826,0.20029584
155,49.65079196058749,55.375,27.77474862720255,[0.03611738 0.         0.31376975 0.45598194 0.19413093],-0.06767303,0.17917037
156,63.92601843339888,71.375,26.44747528972418,[0.08931699 0.05954466 0.27495622 0.35201401 0.22416813],-0.06523341,0.15223414
157,65.6720183548205,77.625,26.083501026884747,[0.03542673 0.05958132 0.33494364 0.30434783 0.26570048],-0.06974064,0.1683951
158,54.92820410575418,61.25,27.20235921535793,[0.04285714 0.00816327 0.32040816 0.38979592 0.23877551],-0.06810885,0.1582888
159,58.744176327976405,65.875,26.88990215513573,[0.06072106 0.0227704  0.28273245 0.35294118 0.28083491],-0.073600754,0.18880194
160,40.707602068111186,43.25,28.54444731829581,[0.03468208 0.         0.13872832 0.59248555 0.23410405],-0.06305496,0.11730754
161,41.79440762366673,44.875,28.040026376110962,[0.0724234  0.08077994 0.06963788 0.58495822 0.19220056],-0.07605265,0.18907675
162,60.889883675474046,68.25,26.02437130589333,[0.04761905 0.08608059 0.34798535 0.35164835 0.16666667],-0.059179276,0.13715841
163,60.69608850361131,66.0,26.792394314898548,[0.05113636 0.01515152 0.22537879 0.40530303 0.3030303 ],-0.07253486,0.19500062
164,67.4912273925002,74.875,25.654383822704283,[0.16360601 0.06010017 0.24207012 0.29215359 0.24207012],-0.050870176,0.06976805
165,75.07382946061142,82.125,25.625111451750364,[0.06240487 0.0152207  0.26788432 0.34855403 0.30593607],-0.05159603,0.10428855
166,84.72660723838919,94.0,24.47823413887902,[0.07845745 0.02526596 0.30585106 0.23271277 0.35771277],-0.0658622,0.1647836
