,returns,lengths,speeds,action_probs,loss
20,46.63654114936071,54.625,26.487745123741583,[0.05263158 0.12356979 0.29748284 0.33638444 0.18993135],10.703879
21,76.64481186338546,92.75,24.49112133097769,[0.01617251 0.22237197 0.26684636 0.18867925 0.30592992],10.703879
22,56.108655048204696,69.5,24.877471176409372,[0.04856115 0.17086331 0.36510791 0.10251799 0.31294964],10.703879
23,57.34884762694739,72.625,24.46660031615381,[0.08433735 0.232358   0.23407917 0.03614458 0.4130809 ],10.703879
24,58.17559411741465,73.25,24.321100486219102,[0.03071672 0.33447099 0.23037543 0.13993174 0.26450512],10.703879
25,64.66747987214231,82.625,23.515387036216207,[0.09833585 0.01361573 0.37821483 0.096823   0.41301059],10.703879
26,68.72334874867319,86.75,23.75749273247052,[0.13544669 0.0518732  0.23198847 0.06628242 0.51440922],10.703879
27,75.8108312306597,97.625,23.37789457775976,[0.22023047 0.16261204 0.16261204 0.05121639 0.40332907],10.703879
28,71.2828216783904,89.5,23.964390436740153,[0.26256983 0.11731844 0.1773743  0.11871508 0.32402235],10.703879
29,79.86946705622279,109.625,21.561839319574403,[0.05929304 0.01938426 0.21094641 0.05131129 0.65906499],10.703879
30,68.53687069592556,88.125,24.09987675975947,[0.22836879 0.23829787 0.1177305  0.10212766 0.31347518],10.703879
31,77.82165845371861,99.875,23.614654622512663,[0.1301627  0.05882353 0.33041302 0.13767209 0.34292866],10.703879
32,78.70631541867871,100.375,22.871284105436594,[0.09215442 0.         0.24159402 0.11581569 0.55043587],10.703879
33,80.17326267053838,102.375,23.95655952920094,[0.08180708 0.1953602  0.1037851  0.18681319 0.43223443],10.703879
34,69.96594031988246,88.75,24.42603921962576,[0.06478873 0.07605634 0.03098592 0.24084507 0.58732394],10.703879
35,92.67666181392082,122.875,22.13178995509326,[0.01119023 0.19023398 0.06408952 0.04883011 0.68565615],10.703879
36,87.83497901232133,119.375,21.11692221638952,[0.00732984 0.15706806 0.04921466 0.0617801  0.72460733],10.703879
37,63.18714098111113,81.625,23.626196022852405,[0.04134763 0.03522205 0.17764165 0.15773354 0.58805513],10.703879
38,83.89887695841168,108.25,22.70396595003051,[0.02424942 0.0704388  0.073903   0.08429561 0.74711316],10.703879
39,60.6279678552133,71.25,26.130358480866185,[0.1        0.13157895 0.23508772 0.3122807  0.22105263],10.703879
40,83.12749999546742,108.375,22.677504376216305,[0.01845444 0.05190311 0.22260669 0.08419839 0.62283737],10.703879
41,54.47959097562233,65.25,25.576670974714553,[0.27586207 0.14367816 0.18965517 0.21264368 0.17816092],10.703879
42,26.32584035872536,29.75,27.319525440055102,[0.04201681 0.02521008 0.44117647 0.49159664 0.        ],10.703879
43,39.36231871278987,46.75,26.246605301910407,[0.22192513 0.05614973 0.39839572 0.30748663 0.01604278],10.703879
44,59.81137750026564,73.0,24.67302012009174,[0.08732877 0.02054795 0.37842466 0.14554795 0.36815068],10.703879
45,66.41941612118869,77.0,26.79552122754923,[0.28733766 0.15746753 0.21590909 0.29707792 0.04220779],10.703879
46,49.03276939329654,57.125,26.62452033076557,[0.12035011 0.01531729 0.25382932 0.33041575 0.28008753],10.703879
47,65.92591768579427,71.75,28.353135414402956,[0.27003484 0.02090592 0.25958188 0.43379791 0.01567944],10.703879
48,40.84121653893862,47.5,25.775532640210095,[0.33947368 0.         0.44210526 0.21842105 0.        ],10.703879
49,67.94782538360963,82.875,25.510978854228068,[0.42835596 0.07088989 0.31221719 0.08748115 0.10105581],10.703879
50,59.68819193077158,69.0,27.07978511618345,[0.36050725 0.09963768 0.34963768 0.19021739 0.        ],10.703879
51,54.44391046440687,65.0,26.12053459577738,[0.32115385 0.         0.34807692 0.16346154 0.16730769],10.703879
52,45.25681693538203,55.625,26.065528913176284,[0.39325843 0.19101124 0.21348315 0.17303371 0.02921348],10.703879
53,61.969232136109795,71.625,26.846027688647368,[0.30017452 0.01919721 0.19895288 0.38917976 0.09249564],10.703879
54,47.58493067358293,57.125,25.655403050701224,[0.18599562 0.03063457 0.40919037 0.19474836 0.17943107],10.703879
55,63.51106660954798,79.625,24.945181599540362,[0.1255887  0.06279435 0.39403454 0.16169545 0.25588697],10.703879
56,68.53737914886634,84.875,25.051559001182127,[0.05596465 0.17083947 0.15169367 0.24447717 0.37702504],10.703879
57,58.163842620207795,78.5,23.38043144090853,[0.18630573 0.3343949  0.15923567 0.04299363 0.27707006],10.703879
