,returns,lengths,speeds,action_probs,actor_loss,critic_loss
0,19.588572854291417,42.91616766467066,14.539134256069467,[0.3125    0.        0.        0.4296875 0.2578125],0.14656365,0.20465998
1,20.938307493540048,43.68217054263566,15.269409203093067,[0.         0.         0.00585938 0.6875     0.30664062],0.1284925,0.2189273
2,35.89450354609929,53.57446808510638,17.57999481170147,[0.         0.         0.20898438 0.44726562 0.34375   ],0.016079146,0.20788535
3,15.109920634920636,40.94285714285714,12.387372690085265,[0.015625   0.         0.         0.41210938 0.57226562],-0.0729416,0.19908781
4,19.223625886524818,43.70744680851064,13.349868205600696,[0.03125    0.         0.         0.38671875 0.58203125],-0.062517546,0.19573888
5,20.212962962962962,43.40972222222222,15.437859756019098,[0.23242188 0.13671875 0.29101562 0.203125   0.13671875],0.017017687,0.19078839
6,39.771505376344095,55.096774193548384,19.443495117649988,[0.03515625 0.         0.         0.6015625  0.36328125],-0.05745119,0.19020027
7,25.570833333333333,46.56363636363636,16.734600516877098,[0.08398438 0.         0.         0.70507812 0.2109375 ],-0.08141783,0.19207446
8,21.85240112994351,44.20338983050848,15.596979449328554,[0.10546875 0.         0.         0.57421875 0.3203125 ],-0.035476975,0.18656261
9,18.204710144927546,43.3768115942029,11.75166155282082,[0.04101562 0.10546875 0.00390625 0.00976562 0.83984375],-0.006109314,0.18227132
10,19.715227817745806,42.63309352517986,16.40326793683564,[0.15429688 0.         0.         0.78320312 0.0625    ],-0.06660983,0.18641049
11,17.24765258215962,41.73943661971831,13.920199567645875,[0.02734375 0.         0.         0.68164062 0.29101562],-0.051151693,0.17915282
12,23.135531135531142,44.285714285714285,17.420504835279083,[0.08203125 0.         0.         0.84765625 0.0703125 ],-0.06859376,0.17684536
13,16.849889624724067,40.95364238410596,15.104770954333842,[0.11328125 0.         0.         0.83398438 0.05273438],-0.05080106,0.18020105
14,23.03617216117217,44.285714285714285,17.584335643337464,[0.01953125 0.         0.         0.87695312 0.10351562],-0.12901017,0.1913946
15,21.388728323699425,43.46820809248555,16.945977295924116,[0.08984375 0.         0.         0.75195312 0.15820312],-0.0740117,0.17995825
16,18.09304207119741,41.63106796116505,15.44437646365722,[0.08007812 0.         0.         0.81445312 0.10546875],-0.1246211,0.18074532
17,18.903846153846153,42.395604395604394,16.04624297286079,[0.06835938 0.         0.         0.703125   0.22851562],-0.06271426,0.1787705
18,23.852996254681642,44.8876404494382,17.205885023024884,[0.04101562 0.         0.         0.79296875 0.16601562],-0.070527904,0.17893057
19,14.623427672955975,39.522012578616355,13.455234781474836,[0.11328125 0.         0.         0.80273438 0.08398438],-0.08294311,0.1806823
20,21.33560606060606,43.49090909090909,16.378167669223565,[0.04882812 0.         0.         0.8515625  0.09960938],-0.12928763,0.18185127
21,17.65825320512821,41.38461538461539,15.35174888646301,[0.05664062 0.         0.         0.87109375 0.07226562],-0.1277197,0.17720601
22,24.238333333333337,44.888,18.12201917014451,[0.05859375 0.         0.         0.84765625 0.09375   ],-0.09585424,0.17529649
23,18.48217468805704,41.88770053475936,16.071786123821987,[0.08398438 0.         0.         0.77734375 0.13867188],-0.12276143,0.18356818
24,15.024789029535873,39.71518987341772,13.585309158764147,[0.05664062 0.         0.         0.89648438 0.046875  ],-0.10355208,0.17917156
25,15.942927170868344,40.8109243697479,14.476097604212837,[0.13671875 0.         0.         0.63085938 0.23242188],-0.06130589,0.17465055
26,18.619247512437813,42.1044776119403,15.950070063447122,[0.01367188 0.         0.         0.59765625 0.38867188],-0.114074945,0.18092707
27,20.337053571428577,43.0,16.19782624924451,[0.03125    0.         0.         0.88671875 0.08203125],-0.12357652,0.17849378
28,20.501554726368155,43.223880597014926,16.021441220902766,[0.04101562 0.         0.         0.75976562 0.19921875],-0.16117534,0.1818139
29,22.18324372759857,43.795698924731184,17.32242413423977,[0.07617188 0.         0.         0.84375    0.08007812],-0.12970605,0.18130577
30,23.259363295880153,44.640449438202246,17.35248348461128,[0.02929688 0.         0.         0.85742188 0.11328125],-0.13692097,0.17770323
31,19.870471014492754,42.73913043478261,16.44963326323851,[0.06640625 0.         0.         0.84375    0.08984375],-0.14632407,0.17513055
32,33.55952380952382,49.833333333333336,21.353871105215358,[0.         0.         0.         0.90234375 0.09765625],-0.14780773,0.17857945
33,19.31475225225225,42.53603603603604,16.3875643270945,[0.1328125 0.        0.        0.7109375 0.15625  ],-0.09577584,0.17424056
34,18.55457427536232,42.11413043478261,15.839181684487937,[0.08984375 0.         0.         0.75390625 0.15625   ],-0.10408968,0.17498308
35,19.508393285371707,42.54676258992806,16.425469806667824,[0.09570312 0.         0.         0.81445312 0.08984375],-0.16458115,0.18187526
36,18.748867753623184,42.11413043478261,15.92478968017817,[0.19335938 0.         0.         0.70507812 0.1015625 ],-0.16489698,0.18115255
37,15.208715596330277,40.08256880733945,13.623974473094021,[0.08007812 0.         0.         0.80273438 0.1171875 ],-0.13463122,0.17358993
38,14.715764331210192,39.904458598726116,13.85688663783218,[0.06445312 0.         0.         0.82421875 0.11132812],-0.18378183,0.17677528
39,61.88541666666667,64.0,27.4996833715976,[0.         0.         0.         0.94335938 0.05664062],-0.21424678,0.18336132
40,19.648681055155876,42.54676258992806,16.430526393511997,[0.13867188 0.         0.         0.7890625  0.07226562],-0.17694244,0.1829841
41,13.451175869120664,38.895705521472394,12.486026631744382,[0.05273438 0.         0.         0.91015625 0.03710938],-0.2319181,0.18620375
