,returns,lengths,speeds,action_probs,actor_loss,critic_loss
0,78.08976201394131,102.86224489795919,18.694517348811225,[0.03515625 0.         0.         0.13378906 0.83105469],-0.14261934,0.24653539
1,56.038345922517415,88.41823056300268,15.147381541806041,[0.00488281 0.         0.00976562 0.33105469 0.65429688],-0.2369689,0.24358654
2,79.33885421839067,102.89189189189189,18.82634075298016,[0.         0.         0.         0.31542969 0.68457031],-0.16139628,0.21171021
3,51.59289020598673,82.86942675159236,16.768430976810944,[0.         0.         0.         0.52441406 0.47558594],-0.25393152,0.22493058
4,58.09795904966088,85.72767857142857,18.864914499966556,[0.         0.         0.         0.69433594 0.30566406],-0.2296593,0.25120336
5,52.88544225011366,83.20757363253857,17.7814760669921,[0.         0.         0.         0.65722656 0.34277344],-0.098980606,0.21118566
6,57.31344856256316,86.06600660066006,18.304969665880474,[0.         0.         0.         0.59667969 0.40332031],-0.2014051,0.24917507
7,53.6342665133886,83.47801418439717,17.834535403275655,[0.         0.         0.         0.64355469 0.35644531],-0.14768603,0.17988724
8,58.344161163590904,86.73076923076923,18.131690375202727,[0.         0.         0.         0.61035156 0.38964844],-0.18974674,0.21666321
9,49.93947821339133,80.63227513227513,16.59807694419153,[0.       0.       0.       0.734375 0.265625],-0.07975963,0.18912145
10,49.71512930437719,80.42091503267974,16.60584590511343,[0.         0.         0.         0.95019531 0.04980469],-0.056752775,0.20123631
11,51.48426140738769,81.4952380952381,16.978565603275733,[0. 0. 0. 1. 0.],-0.023672126,0.18194348
12,86.52921009583996,108.79863481228669,21.078693481506214,[0.         0.         0.         0.46777344 0.53222656],-0.061821662,0.20752123
13,103.10124495527685,128.0,20.478612208015058,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 9.76562500e-04
 9.99023438e-01]",-0.005207531,0.18851358
14,50.08227643902034,80.36339522546419,16.385814851057418,[0. 0. 0. 1. 0.],-0.041084766,0.20355636
15,82.80992403090897,106.05298013245033,19.389682672018033,[0.         0.         0.         0.22070312 0.77929688],-0.0042904615,0.19276589
16,71.00880340860641,99.11111111111111,16.300520173113856,[0.        0.5703125 0.        0.        0.4296875],0.04741924,0.20711857
17,77.83506453166567,104.32857142857142,18.276806720774882,[0.         0.17675781 0.         0.05371094 0.76953125],0.056470245,0.19345833
18,70.27862718378104,98.6412213740458,16.258686254745605,[0. 0. 0. 0. 1.],-0.05508316,0.18500724
19,36.50026093255689,76.09286898839137,12.051741771729848,[0.24414062 0.42675781 0.10058594 0.0078125  0.22070312],-0.0014403239,0.1729685
20,95.14726813984736,119.75925925925925,20.368517050569547,[0.00097656 0.         0.         0.046875   0.95214844],-0.10975011,0.20176746
21,83.94908320843544,105.09779179810725,21.18113672302311,[0.         0.         0.         0.61816406 0.38183594],0.08186619,0.20956011
22,45.25761094089232,77.57972805933251,15.224831205176233,[0. 0. 0. 1. 0.],0.060154825,0.1534768
23,50.138303587415486,80.66932270916335,16.54916063641508,[0. 0. 0. 1. 0.],0.07750912,0.17322718
24,46.56773537513058,80.23555555555555,15.202212475037499,[0.01269531 0.         0.00390625 0.69238281 0.29101562],0.06748108,0.17824844
25,85.88680333081702,108.14878892733564,21.129363734771026,[0.        0.        0.        0.3671875 0.6328125],-0.13273798,0.17323503
26,65.31614871941807,90.21333333333334,20.38320491286097,[0.         0.         0.         0.97363281 0.02636719],0.010072608,0.1590091
27,83.85485289552895,108.23333333333333,17.901135277722872,[0. 0. 0. 0. 1.],-0.045698613,0.1712763
28,27.270437028709924,67.81443298969072,9.09746672353943,[0.58203125 0.10058594 0.30761719 0.         0.00976562],-0.0026576966,0.1908493
29,55.73404068767438,83.74428571428571,17.905300371562298,[0.00488281 0.         0.07128906 0.91699219 0.00683594],-0.034229312,0.16379085
30,56.46397051523789,84.9922480620155,17.798371481640586,[0.       0.       0.       0.890625 0.109375],-0.1863148,0.17831504
31,70.13970006138312,95.51345291479821,19.57539005518143,[0.         0.         0.         0.55859375 0.44140625],-0.10244933,0.14148371
32,83.8285236444539,105.05604719764011,20.26768353181051,[0.         0.         0.         0.41308594 0.58691406],-0.26808697,0.1787424
33,54.6627114157071,85.3407960199005,16.885321959679885,[0.00488281 0.         0.         0.35449219 0.640625  ],-0.08352889,0.16537046
34,95.96003091446286,113.28494623655914,22.347055806422123,[0.         0.         0.         0.38867188 0.61132812],-0.31031162,0.18917769
35,57.551476760534506,84.81148748159058,18.394086393657528,[0.         0.         0.         0.99316406 0.00683594],-0.022891328,0.13723552
36,25.38123559793017,67.59383378016086,8.583513433089545,[0.28710938 0.         0.         0.22070312 0.4921875 ],-0.11449835,0.16248696
37,83.36577997508252,105.89928057553956,19.600427829485838,[0.01171875 0.         0.         0.08691406 0.90136719],-0.23011865,0.17385107
38,62.11996851759324,87.9701726844584,19.75943045046899,[0.         0.         0.         0.84082031 0.15917969],-0.09990947,0.1748482
39,34.61902070903816,72.77039627039628,11.80933981083089,[0.33300781 0.         0.04882812 0.37011719 0.24804688],-0.07992265,0.15416121
40,55.12725955317447,83.3046544428773,17.819276836188333,[0. 0. 0. 1. 0.],-0.097068906,0.17248121
41,91.81927900003309,112.23605150214593,20.508672502724277,[0.         0.         0.         0.30664062 0.69335938],-0.20043342,0.16584592
42,87.25505118843829,108.94011976047904,20.02793187890088,[0.         0.         0.         0.17871094 0.82128906],0.06349525,0.16826238
43,87.57564425403064,111.96052631578948,18.53385665866188,[0. 0. 0. 0. 1.],-0.15831733,0.16867271
44,90.09322878526508,112.1826923076923,18.690290685806264,[0. 0. 0. 0. 1.],-0.028927922,0.1373848
45,71.94729274290029,97.91759465478842,18.615069936825773,[0.         0.         0.         0.40820312 0.59179688],-0.11121039,0.1596584
46,86.85714939803901,108.51886792452831,20.417195701360495,[0.         0.         0.         0.29199219 0.70800781],-0.121592015,0.16847058
47,75.41027241430359,103.50568181818181,17.226122376394315,[0.         0.         0.         0.09863281 0.90136719],-0.15768462,0.16716066
48,73.00703499563348,100.55855855855856,16.536877783434495,[0. 0. 0. 0. 1.],-0.09078723,0.18646541
49,28.037373818380793,68.11502590673575,9.364507384673619,[0.3359375  0.36328125 0.25585938 0.04492188 0.        ],0.051754236,0.15659095
50,74.46788224969198,101.41545893719807,18.725479419039722,[0.         0.         0.         0.22070312 0.77929688],-0.15069985,0.17068589
51,85.04429723576676,108.83333333333333,18.015685853690684,[0. 0. 0. 0. 1.],0.0701047,0.13804919
52,44.502645726651686,80.1308562197092,13.834597177441205,[0.21972656 0.         0.10351562 0.28320312 0.39355469],0.055203468,0.16411227
53,25.942556902326093,67.21326530612245,8.654398573150015,[0.51269531 0.         0.         0.21582031 0.27148438],-0.123260014,0.16762966
54,64.46101558808836,93.875,17.276912123324063,[0.03320312 0.14746094 0.65820312 0.         0.16113281],-0.02361922,0.14862433
55,87.34219702104289,110.54878048780488,18.46254751765947,[0. 0. 0. 0. 1.],0.02856683,0.17090979
56,86.65512766157953,106.69902912621359,21.614208160692602,[0.         0.         0.         0.51660156 0.48339844],-0.100161746,0.13486022
57,67.74378877612885,95.66517857142857,18.39941982868667,[0.         0.         0.         0.47558594 0.52441406],-0.24369389,0.17650793
58,49.44826820159773,79.76843467011643,16.266746257001788,[0. 0. 0. 1. 0.],-0.1109954,0.15849316
59,79.13129055258302,102.8271954674221,19.306285435540318,[0.         0.         0.         0.36132812 0.63867188],-0.26230764,0.17420888
60,70.29669449502127,98.61643835616438,16.112287761798857,[0. 0. 0. 0. 1.],-0.15279871,0.16482055
61,78.18773980865234,105.91875,17.583963815570304,[0.         0.         0.         0.01855469 0.98144531],-0.13252233,0.15110901
62,42.33367276101979,80.02906976744185,11.549786099677878,[0.04003906 0.         0.         0.09667969 0.86328125],-0.22542039,0.1544142
63,88.98550729000573,110.39195979899498,21.16203886078776,[0.         0.         0.         0.34179688 0.65820312],-0.22771898,0.13765505
64,101.01893414862761,122.28571428571429,21.00054887584353,[0.03222656 0.         0.         0.07910156 0.88867188],-0.22255018,0.1710217
65,26.070255177714124,67.06924643584522,8.53603019692598,[0.58398438 0.28808594 0.         0.         0.12792969],-0.10035698,0.15123752
66,58.36890958150051,85.54272863568215,18.661571414166282,[0. 0. 0. 1. 0.],-0.1672319,0.15183659
67,57.203197240624405,84.97226277372263,18.505811975221523,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99023438e-01
 9.76562500e-04]",-0.091981344,0.15569568
68,82.43523100425239,106.45962732919254,20.236920412234248,[0.         0.         0.         0.18847656 0.81152344],-0.12789974,0.13040054
69,93.9546813388116,117.41379310344827,20.02792408179122,[0.         0.         0.         0.07226562 0.92773438],-0.18894263,0.1584574
70,76.07715630528044,102.60975609756098,16.825383045773307,[0. 0. 0. 0. 1.],-0.21411678,0.1564604
71,95.48856557461167,114.17647058823529,21.298503470627647,[0.         0.         0.         0.27832031 0.72167969],-0.18772794,0.1644585
72,88.43655703432226,108.35606060606061,21.493907660018746,[0.         0.         0.         0.43457031 0.56542969],-0.32106227,0.1993632
73,89.5814924793529,112.2439024390244,18.643322139193188,[0. 0. 0. 0. 1.],-0.10412297,0.15210645
74,68.73123404316969,93.39285714285714,18.965140732225944,[0.         0.         0.         0.77539062 0.22460938],-0.13247895,0.14169002
75,53.46959568121684,82.26859504132231,17.37827357605976,[0. 0. 0. 1. 0.],-0.026375413,0.13131885
76,54.826401089084406,83.47510668563301,17.83933735586343,[0.        0.        0.        0.9765625 0.0234375],-0.11402071,0.13958523
77,86.38009314968353,109.15261044176707,19.730850029715032,[0.         0.         0.         0.26074219 0.73925781],-0.06639893,0.12500015
78,101.55533732220401,120.66666666666667,19.85012785486204,[0. 0. 0. 0. 1.],-0.078807876,0.15293448
79,25.740210839273185,67.54557823129252,8.842484180539373,[0.47363281 0.         0.         0.12792969 0.3984375 ],-0.12613523,0.14003386
80,80.84963599438244,108.77966101694915,19.294678300466373,[0.         0.         0.         0.06542969 0.93457031],-0.2427167,0.14539906
81,98.15747386821778,116.56410256410257,20.2251249066039,[0.         0.         0.         0.07519531 0.92480469],-0.2203188,0.18252346
82,72.85605987625789,101.25405405405405,17.187571507719607,[0.         0.         0.         0.03808594 0.96191406],-0.21310738,0.14775896
83,111.39429783123322,128.0,20.473729395604078,[0. 0. 0. 0. 1.],-0.12635076,0.13806167
84,93.22431176471271,112.43859649122807,21.59333536261616,[0.         0.         0.         0.30273438 0.69726562],-0.31940123,0.16504432
85,54.52943031738541,83.31241084165478,17.665841392665033,[0.        0.        0.        0.8359375 0.1640625],-0.17944217,0.14545098
86,85.74194005766203,108.57142857142857,20.187273599487934,[0.         0.         0.         0.20800781 0.79199219],-0.14683908,0.14930943
87,65.35490973721927,93.41312741312741,17.72641438972307,[0.         0.         0.         0.40136719 0.59863281],-0.3204937,0.17358328
88,100.69797473740402,120.59375,20.01056322618703,[0.         0.         0.         0.02050781 0.97949219],-0.27027988,0.1532402
89,89.38202472638066,111.30909090909091,19.49777628405407,[0.         0.         0.         0.03710938 0.96289062],-0.3068828,0.15203121
90,75.96775314474047,103.66509433962264,18.070408574918936,[0.         0.         0.         0.15332031 0.84667969],-0.20021154,0.15678847
91,76.96532729513063,104.345,17.37802098754241,[0.         0.         0.         0.05371094 0.94628906],-0.2936331,0.14346135
92,56.51991102142882,84.60145985401459,18.3175879707577,[0. 0. 0. 1. 0.],-0.16304672,0.15473953
93,54.72895331961403,83.67668097281832,17.877825030926807,[0.         0.         0.         0.94140625 0.05859375],-0.18312457,0.15757392
94,67.46846598942975,95.9039408866995,17.265362675767662,[0.         0.         0.         0.34277344 0.65722656],-0.090394266,0.13483761
95,66.57927541987806,95.0,16.835740124908206,[0.         0.         0.         0.30664062 0.69335938],-0.1374542,0.13478418
96,113.07535776739404,127.45454545454545,20.88026440385974,[0.        0.        0.        0.0546875 0.9453125],-0.107397325,0.15988004
97,77.25575951652684,103.36781609195403,17.16842237901904,[0.         0.         0.         0.00878906 0.99121094],-0.15354854,0.14509661
98,48.57871447136819,79.62711864406779,16.024882463074213,[0.         0.         0.         0.99609375 0.00390625],-0.056431316,0.12645978
99,108.10087610870187,124.52631578947368,20.268026396978442,[0. 0. 0. 0. 1.],-0.18312985,0.14127868
100,77.4377726758462,102.75581395348837,17.32715544937994,[0.         0.64355469 0.         0.09863281 0.2578125 ],0.047183335,0.14038168
101,77.39585620988046,104.39910313901345,18.35582210766824,[0.         0.         0.         0.12988281 0.87011719],-0.19512399,0.11370512
102,88.86774405284763,113.01818181818182,19.003683636732934,[0.         0.         0.         0.06835938 0.93164062],-0.2880579,0.14419821
103,55.901959936526445,85.8543371522095,18.414533157014016,[0.         0.08007812 0.43652344 0.         0.48339844],-0.014445126,0.12547088
104,67.18485275516917,96.40714285714286,15.845387961072856,[0. 0. 0. 0. 1.],-0.2441128,0.13519874
105,54.1957047715559,83.84409448818897,16.700280570648083,[0.         0.         0.         0.70605469 0.29394531],-0.1334708,0.14271797
106,85.98109320395146,107.6917808219178,19.408580967585905,[0.         0.         0.         0.14160156 0.85839844],-0.35968503,0.1606607
107,77.93190399894037,103.75961538461539,17.20464440629027,[0. 0. 0. 0. 1.],-0.29615694,0.16435069
108,73.81291524807877,101.09917355371901,16.79107663571402,[0.         0.         0.         0.00488281 0.99511719],-0.29965174,0.13567632
109,80.03265143665502,105.87878787878788,18.129890929155906,[0.         0.         0.         0.08789062 0.91210938],-0.33420822,0.16626313
110,80.31532893572081,105.04232804232804,17.73970980569487,[0.         0.         0.         0.04980469 0.95019531],-0.4092396,0.15449673
111,87.2955054639602,107.95422535211267,21.129192469545696,[0.         0.         0.         0.50097656 0.49902344],-0.26938415,0.13477854
112,73.65281576917202,100.99166666666666,16.700101142047338,[0. 0. 0. 0. 1.],-0.36113274,0.12336529
113,61.65799441169447,88.1590909090909,18.384577574635802,[0.         0.         0.         0.80761719 0.19238281],-0.24928546,0.12759632
114,75.4577892248256,101.85,17.042709100739195,[0.         0.         0.         0.04199219 0.95800781],-0.105025366,0.10935547
115,81.87254011519292,106.80952380952381,18.74368222481406,[0.         0.         0.         0.18554688 0.81445312],-0.2619294,0.11151963
116,85.2179483796319,108.33905579399142,20.7675951937083,[0.         0.         0.         0.31054688 0.68945312],-0.42844647,0.15278733
117,77.51497617367922,102.83333333333333,17.871710866599056,[0.         0.         0.         0.05078125 0.94921875],-0.41086516,0.14528997
118,94.25410771345253,112.73958333333333,22.145048120526344,[0.         0.         0.         0.39257812 0.60742188],-0.34491014,0.123731956
119,96.0882414560502,121.22222222222223,21.765362747656035,[0.         0.         0.         0.10546875 0.89453125],-0.28370613,0.1095505
120,110.28541609717075,122.78873239436619,22.513247494591027,[0.        0.        0.        0.1796875 0.8203125],-0.2779003,0.11731027
121,83.15545867453989,106.75336322869956,20.055314848337428,[0.         0.         0.         0.30078125 0.69921875],-0.16216984,0.114519365
122,88.3783869705767,111.0,20.366934740532322,[0.         0.         0.         0.13085938 0.86914062],-0.3888363,0.124359936
123,103.02449429395008,116.6774193548387,23.547711734338414,[0.         0.         0.         0.38867188 0.61132812],-0.2215713,0.13002983
124,84.8872555736011,109.52380952380952,18.520215899892424,[0.         0.         0.         0.02929688 0.97070312],-0.3309825,0.11200286
125,91.07968677172312,111.07792207792208,19.96862700507788,[0.         0.         0.         0.08496094 0.91503906],-0.32961294,0.09955238
126,101.16700957963411,118.58823529411765,20.313802639452533,[0.        0.        0.        0.0703125 0.9296875],-0.3033751,0.13696766
127,79.54165501815258,105.02304147465438,18.087622417356066,[0.         0.         0.         0.07519531 0.92480469],-0.32886297,0.11726695
128,76.62851936240058,103.14723926380368,17.000351021056627,[0. 0. 0. 0. 1.],-0.41084638,0.1265758
129,92.79028481565445,114.04166666666667,18.958927128097418,[0. 0. 0. 0. 1.],-0.42945132,0.10443148
130,76.34494010696241,101.3265306122449,18.02419304352695,[0.         0.         0.         0.13867188 0.86132812],-0.32054123,0.1410253
131,113.15818605022237,124.925,22.235984651861532,[0.         0.         0.         0.11328125 0.88671875],-0.43340722,0.13353133
132,88.7248232052127,111.9493670886076,18.51311444455713,[0.         0.         0.         0.00488281 0.99511719],-0.32106048,0.099546656
133,80.71723104563108,104.44628099173553,18.494198659897314,[0.         0.         0.         0.13964844 0.86035156],-0.32803738,0.14033806
134,83.36014325258567,110.75352112676056,19.023866577098982,[0.         0.         0.         0.05859375 0.94140625],-0.36599585,0.1166397
135,71.95677759951823,99.6056338028169,16.316844096838782,[0.         0.         0.         0.00292969 0.99707031],-0.40375933,0.11103368
136,76.63917376409009,102.9888888888889,16.972648480272156,[0. 0. 0. 0. 1.],-0.60258687,0.15564466
137,75.82647513370839,103.55725190839695,17.143040107909783,[0. 0. 0. 0. 1.],-0.37155363,0.10205576
138,76.95255827885693,103.8562874251497,17.18614416751775,[0. 0. 0. 0. 1.],-0.40181407,0.13638754
139,81.58879401667937,106.20754716981132,17.730847572555298,[0.         0.         0.         0.04492188 0.95507812],-0.43432054,0.12003083
140,103.60342913538307,127.45454545454545,20.469357864287776,[0.         0.         0.         0.00488281 0.99511719],-0.31748357,0.110237405
141,113.46929716133343,128.0,20.473729395604078,[0. 0. 0. 0. 1.],-0.38477454,0.09815483
142,92.43460907587429,114.3170731707317,18.995412798289966,[0. 0. 0. 0. 1.],-0.547673,0.120371655
143,82.36334487608103,107.0,17.73006272271343,[0.         0.         0.         0.00683594 0.99316406],-0.45886743,0.10064779
144,74.27956656220287,101.32575757575758,16.779845175037206,[0. 0. 0. 0. 1.],-0.4588943,0.13898635
145,76.38808301268843,102.79381443298969,16.985912108252208,[0.        0.        0.        0.0078125 0.9921875],-0.40383944,0.11577743
146,80.71630113701073,107.62105263157895,17.751969014821928,[0. 0. 0. 0. 1.],-0.50632405,0.10252059
147,105.74295135765914,126.44444444444444,20.887730501742553,[0.         0.         0.         0.05078125 0.94921875],-0.44897178,0.13798898
148,78.91685816962129,104.52439024390245,17.335171253274076,[0. 0. 0. 0. 1.],-0.500132,0.10066751
149,80.76465379190196,105.90298507462687,17.623185405641113,[0. 0. 0. 0. 1.],-0.46750244,0.089986235
150,109.31929850113302,128.0,20.473729395604078,[0. 0. 0. 0. 1.],-0.5295157,0.10527175
151,113.46929716133343,128.0,20.473729395604078,[0. 0. 0. 0. 1.],-0.55348337,0.10378434
152,83.90154664357927,110.94520547945206,18.47362349961206,[0. 0. 0. 0. 1.],-0.5939152,0.11228879
