,returns,lengths,speeds,action_probs,actor_loss,critic_loss
69,44.54395723943084,46.25,29.2553919744788,[0.04864865 0.05405405 0.63513514 0.26216216 0.        ],-0.06383058,0.23490193
70,49.039275084652786,51.75,28.714239187203425,[0.0821256  0.02657005 0.54830918 0.34299517 0.        ],-0.061334394,0.19918692
71,58.96945474799324,61.5,29.404032678495454,[0.09552846 0.02439024 0.61585366 0.26422764 0.        ],-0.056915894,0.1629043
72,51.715012987238445,54.125,28.809210671954766,[0.03926097 0.15704388 0.51963048 0.28406467 0.        ],-0.0537856,0.16980547
73,57.545473582614235,59.375,29.19099471996096,[0.07578947 0.03368421 0.57052632 0.32       0.        ],-0.05034434,0.16700454
74,69.13442441287503,71.5,29.404535364580042,[0.09090909 0.04195804 0.62062937 0.2465035  0.        ],-0.053000946,0.17313004
75,64.84334758755759,69.375,28.523954666965622,[0.03963964 0.1981982  0.48468468 0.27387387 0.0036036 ],-0.058491513,0.21623936
76,74.51646110178254,76.25,29.389436717875604,[0.03606557 0.10983607 0.53278689 0.32131148 0.        ],-0.07460777,0.21281043
77,32.343201935154994,34.5,28.870606904286454,[0.05072464 0.10507246 0.47463768 0.36956522 0.        ],-0.047005706,0.094873115
78,63.9420556109807,65.875,29.379740138993895,[0.04743833 0.12144213 0.55218216 0.27893738 0.        ],-0.07086608,0.20732164
79,75.31540122320145,78.0,29.125967596159455,[0.03205128 0.08333333 0.67628205 0.20833333 0.        ],-0.07301532,0.22438656
80,101.81176262002609,104.75,29.379345563012237,[0.0477327  0.0548926  0.71360382 0.18377088 0.        ],-0.06524247,0.20698543
81,68.18254820875302,71.625,28.942706783662913,[0.03315881 0.07329843 0.68411867 0.20942408 0.        ],-0.051892214,0.16813996
82,58.78033878559631,62.375,28.396461255832158,[0.09018036 0.06412826 0.61923848 0.22645291 0.        ],-0.057261102,0.14954513
83,37.36107823240129,41.25,27.903014524027054,[0.01515152 0.15757576 0.62727273 0.2        0.        ],-0.077132456,0.22018734
84,49.94264908453084,52.625,28.775422287606105,[0.00712589 0.10213777 0.53206651 0.35866983 0.        ],-0.059977856,0.1665912
85,56.653312615497356,58.25,29.1994441179502,[0.03433476 0.06437768 0.68240343 0.21888412 0.        ],-0.055718727,0.17011191
86,101.62338619755153,103.375,29.76108599745377,[0.04836759 0.06045949 0.57557437 0.31559855 0.        ],-0.046842676,0.115199536
87,88.88265390741375,91.0,29.67632085066508,[0.08104396 0.12774725 0.5728022  0.21840659 0.        ],-0.075327046,0.22650793
88,79.03380258129744,82.875,28.90830096248727,[0.08144796 0.02262443 0.66817496 0.22775264 0.        ],-0.07229294,0.20852825
89,64.85977306534694,67.5,28.977439016676794,[0.04444444 0.02407407 0.64259259 0.28888889 0.        ],-0.05460163,0.15226188
90,53.05847535271609,56.25,28.320672096743742,[0.06444444 0.02666667 0.64222222 0.26666667 0.        ],-0.06614666,0.20947659
91,62.57164274982694,65.0,28.832916085727113,[0.06346154 0.07115385 0.52115385 0.34423077 0.        ],-0.06424529,0.18715474
92,58.08050201095064,59.75,29.194236104328965,[0.01046025 0.05230126 0.63807531 0.29916318 0.        ],-0.05835472,0.13325879
93,58.30105841821275,60.25,29.345032621633926,[0.02904564 0.093361   0.5560166  0.32157676 0.        ],-0.06508721,0.19051617
94,55.8378480335122,57.75,29.260728460625305,[0.07575758 0.03246753 0.58225108 0.30952381 0.        ],-0.057430483,0.20514967
95,39.76712380748927,41.625,29.179440152357184,[0.04204204 0.07507508 0.5975976  0.28528529 0.        ],-0.06674503,0.20293958
96,59.430384047734464,62.25,28.886491819365332,[0.1124498  0.08032129 0.46787149 0.33935743 0.        ],-0.07438587,0.23556258
97,67.19296122263987,70.0,29.24611783037708,[0.07142857 0.03214286 0.56964286 0.32678571 0.        ],-0.054540455,0.14308539
98,79.67236473168897,81.625,29.586168316534366,[0.03981623 0.0704441  0.61102603 0.27871363 0.        ],-0.05183527,0.14819717
99,69.40708559536962,71.375,29.415682879383468,[0.07005254 0.08406305 0.5971979  0.24868651 0.        ],-0.06264149,0.18584222
100,91.40489604411685,93.5,29.69045855264559,[0.06951872 0.05882353 0.60026738 0.27139037 0.        ],-0.060429297,0.18503667
101,44.61761678452284,46.75,28.691250676006433,[0.04278075 0.13636364 0.43850267 0.38235294 0.        ],-0.061298054,0.1977864
102,60.469066475100576,63.5,29.0427588993832,[0.03543307 0.1023622  0.56299213 0.2992126  0.        ],-0.05763644,0.121742785
103,62.80368850203514,64.625,29.200166530914956,[0.07736944 0.0696325  0.61702128 0.23597679 0.        ],-0.06839074,0.17436014
104,69.86010359333602,72.0,29.32840080993709,[0.05034722 0.09027778 0.63888889 0.21701389 0.00347222],-0.076281585,0.21881418
105,70.18081133795465,74.5,28.670571380730017,[0.13255034 0.08892617 0.51342282 0.26510067 0.        ],-0.05497179,0.101724006
106,78.93640475631337,81.125,29.510272616082,[0.05392912 0.15100154 0.57010786 0.22496148 0.        ],-0.05672981,0.17549479
107,48.30679601355003,50.25,29.090766944805623,[0.07711443 0.09701493 0.54726368 0.27860697 0.        ],-0.04811794,0.11416243
108,61.93137323954467,65.25,28.779308587367414,[0.08429119 0.00191571 0.70114943 0.21264368 0.        ],-0.05657225,0.1355839
109,50.28745120621584,52.125,29.144039925958523,[0.05755396 0.05275779 0.58513189 0.30455635 0.        ],-0.05877102,0.15342972
110,58.3181589874047,60.25,29.36671292957296,[0.07883817 0.08506224 0.56224066 0.27385892 0.        ],-0.067169584,0.17254923
111,52.54858936573369,54.5,29.39693465781078,[0.05275229 0.00229358 0.51376147 0.43119266 0.        ],-0.053233847,0.124359965
112,67.84928129327115,70.0,29.327266373530108,[0.075      0.04464286 0.59107143 0.2875     0.00178571],-0.068434656,0.19109114
113,51.23018341289537,54.375,28.890602533375688,[0.10344828 0.07356322 0.60229885 0.2183908  0.00229885],-0.06321245,0.15432326
114,54.43467270708229,56.75,29.137081953358926,[0.0969163  0.07268722 0.45814978 0.3722467  0.        ],-0.069417395,0.1718709
115,37.64418943968218,40.375,28.684402872101412,[0.15479876 0.00619195 0.52012384 0.31888545 0.        ],-0.050954264,0.112670064
116,74.56170883178386,76.875,29.17646131071122,[0.0796748  0.02276423 0.59837398 0.29918699 0.        ],-0.058371462,0.13977283
117,52.40701797040429,54.25,29.239120454526983,[0.05299539 0.08294931 0.55529954 0.30875576 0.        ],-0.060065247,0.19353624
118,51.946091989448675,54.25,28.954344735271302,[0.02764977 0.09447005 0.65207373 0.22580645 0.        ],-0.07577279,0.22979099
119,48.249838175225236,50.0,29.047378413707392,[0.0275 0.     0.575  0.3975 0.    ],-0.06778691,0.18482083
